blockgroup,assigned_location
560019635002,1373483090
560019635002,1288968840
560019635002,1288970537
560019635002,1288970533
560019635002,1373483090
560019635002,1373483090
560019635002,1288968347
560019635002,1373483090
560019635002,1288968292
560019635002,1288968840
560019635002,1288968347
560019635002,1373483090
560019635002,1288968321
560019635002,1288968350
560019635002,1288968336
560019635002,1373483090
560019635002,1288968321
560019635002,1373483090
560019635002,1373483090
560019635002,1373483090
560019635002,1288968840
560019635002,1288970531
560019635002,1288970533
560019635002,1373483090
560019635002,1288970537
560019635002,1288970536
560019635002,1373483090
560019635002,1288968321
560019635002,1373483090
560019635002,1373483090
560019635002,1288968350
560019635002,1373483090
560019635002,1288968321
560019635002,1373483090
560019635002,1373483090
560019635002,1288970534
560019635002,1288968347
560019635002,1288968321
560019635002,1373483090
560019635002,1373483090
560019635002,1288968348
560019635002,1288968347
560019635002,1288968347
560019635002,1373483090
560019635002,1373483090
560019635002,1288968292
560019635002,1373483090
560019635002,1373483090
560019635002,1373483090
560019635002,1288968839
560019635002,1288968350
560019635002,1373483090
560019635002,1288968347
560019635002,1288968347
560019635002,1288968321
560019635002,1373483090
560019635002,1373483090
560019635002,1288968292
560019635002,1288968347
560019635002,1288970531
560019635002,1288970531
560019635002,1373483090
560019635002,1288968335
560019635002,1373483090
560019635002,1373483090
560019635002,1373483090
560019635002,1288968348
560019635002,1288968839
560019635002,1373483090
560019635002,1373483090
560019635002,1288970535
560019635002,1373483090
560019635002,1288970533
560019635002,1288970534
560019635002,1373483090
560019635002,1373483090
560019635002,1288968336
560019635002,1288968347
560019635002,1373483090
560019635002,1373483148
560019635002,1288970532
560019635002,1288968321
560019635002,1373483090
560019635002,1288968839
560019635002,1373483090
560019635002,1288968350
560019635002,1288968348
560019635002,1373483090
560019635002,1373483090
560019635002,1288968839
560019635002,1288970533
560019635002,1288968840
560019635002,1288968347
560019635002,1373483090
560019635002,1288968321
560019635002,1288968336
560019635002,1288968348
560019635002,1288968840
560019635002,1288970534
560019635002,1373483090
560019635002,1288968348
560019635002,1373483148
560019635002,1373483090
560019635002,1373483090
560019635002,1288970534
560019635002,1288968347
560019635002,1373483090
560019635002,1288968840
560019635002,1373483090
560019635002,1373483090
560019635002,1373483148
560019635002,1288970533
560019635002,1373483148
560019635002,1373483148
560019635002,1288968348
560019635002,1373483090
560019635002,1288968292
560019635002,1288968321
560019635002,1288968347
560019635002,1373483090
560019635002,1373483090
560019635002,1288970530
560019635002,1288968348
560019635002,1288970531
560019635002,1373483090
560019635002,1373483090
560019635002,1373483090
560019635002,1288968336
560019635002,1288968321
560019635002,1373483090
560019635002,1373483090
560019637003,1288956934
560019637003,1288963160
560019637004,1288956975
560019637004,1288962120
560019637004,1288961002
560019637004,1288970933
560019637004,1288956975
560019637004,1288962233
560019637004,1288970927
560019637004,1288964675
560019637004,1288956933
560019637004,1288963572
560019637004,1288963597
560019637004,1288961002
560019637004,1288963597
560019637004,1288970932
560019637004,1288956933
560019637004,1288964683
560019637004,1288956975
560019637004,1288960939
560019637004,1288956975
560019637004,1288970922
560019637004,1288956975
560019637004,1288960085
560019637004,1288956963
560019637004,1288963597
560019637004,1288963571
560019637004,1288956975
560019637004,1288956975
560019637004,1288961014
560019637004,1288961014
560019637004,1288956975
560019637004,1288970927
560019637004,1288956975
560019637004,1288956975
560019637004,1288963597
560019637004,1288963597
560019637004,1288956975
560019637004,1288960949
560019637004,1288970922
560019637004,1288956975
560019637004,1288970927
560019637004,1288956975
560019637004,1288959208
560019637004,1288956975
560019637004,1288960960
560019637004,1288956975
560019637004,1288959177
560019637004,1288970927
560019637004,1288970933
560019637004,1288956965
560019637004,1288956975
560019637004,1288970924
560019637004,1288959190
560019637004,1288964648
560019637004,1288970933
560019637004,1288963597
560019637004,1288961002
560019637004,1288956975
560019637004,1288956965
560019637004,1288970933
560019637004,1288959983
560019637004,1288963597
560019637004,1288956975
560019637004,1288964658
560019637004,1288962172
560019637004,1288956975
560019637004,1288970929
560019637004,1288970933
560019637004,1288956975
560019637004,1288956975
560019637004,1288970927
560019637004,1288963106
560019637004,1288963597
560019637004,1288963305
560019637004,1288956975
560019637004,1288963572
560019637004,1288960939
560019637004,1288963571
560019637004,1288963571
560019637004,1288956975
560019637004,1288963597
560019637004,1288956975
560019637004,1288962132
560019637004,1288970931
560019637004,1288956975
560019637004,1288970933
560019637004,1288956975
560019637004,1288963597
560019637004,1288956975
560019637004,1288959208
560019637004,1288956975
560019637004,1288956975
560019637004,1288961002
560019637004,1288963597
560019637004,1288959155
560019637004,1288956975
560019637004,1288970929
560019637004,1288956975
560019637004,1288960939
560019637004,1288960949
560019637004,1288956975
560019637004,1288959167
560019637004,1288959944
560019637004,1288962153
560019637004,1288963597
560019637004,1288970932
560019637004,1288963597
560019637004,1288963572
560019637004,1288956978
560019637004,1288962213
560019637004,1288963570
560019637004,1288963348
560019637004,1288956975
560019637004,1288963597
560019637004,1288959201
560019637004,1288956975
560019637004,1288956975
560019637004,1288962200
560019637004,1288970924
560019637004,1288956975
560019637004,1288956975
560019637004,1288959189
560019637004,1288960949
560019637004,1288956975
560019637004,1288970924
560019637004,1288963597
560019637004,1288956975
560019637004,1288963300
560019637004,1288956975
560019637004,1288963597
560019637004,1288956975
560019637004,1288956970
560019637004,1288956975
560019637004,1288963597
560019637004,1288962194
560019637004,1288963571
560019637004,1288956975
560019637004,1288964649
560019637004,1288956975
560019637004,1288970924
560019637004,1288964677
560019637004,1288963597
560019637004,1288960960
560019637004,1288956975
560019637004,1288956975
560019637004,1288963597
560019637004,1288956975
560019637004,1288970932
560019637004,1288963597
560019637004,1288956978
560019637004,1288970927
560019637004,1288963597
560019637004,1288963571
560019639001,1288958578
560019639001,1288958195
560019639001,1288963799
560019639001,1288963781
560019639001,1288962699
560019639001,1411992548
560019639001,1288959667
560019639001,1288961296
560019639001,1288964364
560019639001,1288964699
560019639001,1288958221
560019639001,1288962524
560019639001,1288959663
560019639001,1288958141
560019639001,1288958596
560019639001,1288963510
560019639001,1288959656
560019639001,1288962529
560019639001,1288958195
560019639001,1288959683
560019639001,1288957272
560019639001,1288963973
560019639001,1288958573
560019639001,1288965973
560019639001,1288958596
560019639001,1288954403
560019639001,1288965944
560019639001,1288958127
560019639001,1288959771
560019639001,1288957340
560019639001,1288965674
560019639001,1411992548
560019639001,1288965920
560019639001,1288958129
560019639001,1288963957
560019639001,1288963542
560019639001,1288959679
560019639001,1288954586
560019639001,1288962713
560019639001,1288958625
560019639001,1288962674
560019639001,1288958173
560019639001,1288962526
560019639001,1288958719
560019639001,1288958582
560019639001,1288962520
560019639001,1288954403
560019639001,1288955094
560019639001,1288965642
560019639001,1288957316
560019639001,1288962514
560019639001,1288962528
560019639001,1288958589
560019639001,1288962718
560019639001,1288965676
560019639001,1288965925
560019639001,1288965689
560019639001,1288954403
560019639001,1288958159
560019639001,1288963776
560019639001,1411993707
560019639001,1411992971
560019639001,1288965662
560019639001,1288961296
560019639001,1288962694
560019639001,1288959828
560019639001,1288962709
560019639001,1288958127
560019639001,1288963966
560019639001,1288958172
560019639001,1288963499
560019639001,1288963956
560019639002,1288955090
560019639002,1411994881
560019639002,1288954420
560019639002,1288955124
560019639002,1288955101
560019639002,1288960335
560019639002,1288954397
560019639002,1288968775
560019639002,1288954642
560019639002,1288955104
560019639002,1288953347
560019639002,1411993294
560019639002,1288953438
560019639002,1288954637
560019639002,1288954696
560019639002,1288954641
560019639002,1288953627
560019639002,1288954693
560019639002,1288955095
560019639002,1288972737
560019639002,1288963708
560019639002,1288954487
560019639002,1288954681
560019639002,1288954675
560019639002,1288957207
560019639002,1411993293
560019639002,1288957207
560019639002,1288968775
560019639002,1288959621
560019639002,1288957217
560019639002,1288968775
560019639002,1288957207
560019639002,1288953523
560019639002,1288954412
560019639002,1288953435
560019639002,1288953627
560019639002,1288972444
560019639002,1288954390
560019639002,1288954962
560019639002,1288954714
560019639002,1288955022
560019639002,1288954806
560019639002,1288963759
560019639002,1288954485
560019639002,1288954634
560019639002,1288954032
560019639002,1288953435
560019639002,1288972740
560019639002,1288954922
560019639002,1288954613
560019639002,1288972684
560019639002,1288960425
560019639002,1288960485
560019639002,1288954504
560019639002,1288972727
560019639002,1288954812
560019639002,1288955092
560019639002,1288954815
560019639002,1288954942
560019639002,1411993294
560019639002,1288953627
560019639002,1288955005
560019639002,1288954938
560019639002,1288955114
560019639003,1288955681
560019639003,1288969708
560019639003,1288973165
560019639003,1288956234
560019639003,1411991709
560019639003,1288956184
560019639003,1288955584
560019639003,1288953491
560019639003,1288966910
560019639003,1288972948
560019639003,1288973084
560019639003,1288972294
560019639003,1288953660
560019639003,1288953554
560019639003,1288956232
560019639003,1288966900
560019639003,1288955222
560019639003,1288955815
560019639003,1288972987
560019639003,1288953909
560019639003,1288955645
560019639003,1288955762
560019639003,1288955362
560019639003,1288955363
560019639003,1288956095
560019639003,1288973076
560019639003,1288955820
560019639003,1288972212
560019639003,1288953637
560019639003,1288973241
560019639003,1288954661
560019639003,1288953706
560019639003,1288955495
560019639003,1288969703
560019639003,1288972476
560019639003,1288953712
560019639003,1288953704
560019639003,1288953342
560019639003,1288955424
560019639003,1288953713
560019639003,1411991709
560019639003,1288953713
560019639003,1288953736
560019639003,1288955207
560019639003,1288972308
560019639003,1288955748
560019639003,1288955828
560019639003,1288956063
560019639003,1288955201
560019639003,1288971701
560019639003,1288953204
560019639003,1288956186
560019639003,1288955890
560019639003,1288955496
560019639003,1288972286
560019639003,1288953280
560019639003,1288953632
560019639003,1288959571
560019639003,1288955648
560019639003,1288956120
560019639003,1288972911
560019639003,1288972091
560019639003,1288972911
560019639003,1288953660
560019639003,1288972398
560019639003,1288955888
560019639003,1288953810
560019639003,1288973076
560019639003,1288972282
560019639003,1288953689
560019639003,1288953633
560019639003,1288972910
560019639003,1288972939
560019639003,1288953554
560019639003,1288955815
560019639003,1288953645
560019639003,1288953695
560019639003,1288953649
560019639003,1288955490
560019639003,1288973118
560019639003,1288953713
560019639003,1288971701
560019639003,1288956333
560019639003,1288955200
560019639003,1288963573
560019639003,1288972487
560019639003,1288972088
560019639003,1288971698
560019639003,1288972889
560019639003,1288953693
560019639003,1288953285
560019639003,1288956126
560019639003,1288953645
560019639003,1288972910
560019639003,1288972275
560019639003,1288953548
560019639003,1288972022
560019639003,1288953971
560019639003,1288972264
560019639003,1288953485
560019639003,1288973052
560019639003,1288953660
560019639003,1288956290
560019639003,1288972978
560019639003,1288973242
560019639003,1288972942
560019639003,1288972254
560019639003,1288953706
560019639003,1288955592
560019639003,1288963585
560019639003,1288953485
560019639003,1288972942
560019639003,1288956063
560019639003,1288973040
560019639003,1288953713
560019639003,1288953289
560019639003,1288972711
560019639003,1288973052
560019639003,1288972732
560019639003,1288972913
560019639003,1288972487
560019639003,1411992474
560019639003,1288955435
560019639003,1288972911
560019639003,1288953223
560019639003,1288972941
560019639003,1288953701
560019639003,1288953560
560019639003,1288956333
560019639003,1288955629
560019639003,1288956332
560019639003,1288953968
560019639003,1288953673
560019639003,1288955435
560019639003,1288953289
560019639003,1288953932
560019639003,1288953653
560019639003,1288956289
560019639003,1288955543
560019639003,1288955595
560019639003,1288972038
560019639003,1288953549
560019639003,1288956063
560019639003,1288953296
560019639003,1411991709
560019639003,1288953656
560019639003,1288972739
560019639003,1288953221
560019639003,1288969708
560019639003,1288966897
560019639003,1288953204
560019639003,1288953221
560019639003,1288953534
560019639003,1288972481
560019639003,1288955591
560019639003,1288953281
560019639003,1288955206
560019639003,1288953654
560019639003,1288955566
560019639003,1411990296
560019639003,1288967440
560019639003,1411990297
560019639003,1288972272
560019639003,1288953810
560019639003,1288955629
560019639003,1288956200
560019639003,1288972425
560019639003,1288953548
560019639003,1288972128
560019639003,1288955599
560019639003,1288953223
560019639003,1288966675
560019639003,1288972212
560019639003,1288972102
560019639003,1288955713
560019639003,1288955486
560019639003,1288955583
560019639003,1288969704
560019639003,1288959568
560019639003,1288963573
560019639003,1288953666
560019639003,1288956126
560019639003,1288953705
560019639003,1288953677
560019639003,1288953660
560019639003,1288972102
560019639003,1411990297
560019639003,1288953669
560019639003,1288953664
560019639003,1288955207
560019639003,1288953918
560019639003,1288972305
560019639003,1288956333
560019639003,1288953564
560019639003,1288956333
560019639003,1288953695
560019639003,1288953687
560019639003,1411991709
560019639003,1288973241
560019639003,1288972252
560019639003,1288972294
560019639003,1288972464
560019639003,1288953555
560019639003,1288953555
560019639003,1288953971
560019639003,1288955584
560019639003,1288972425
560019639003,1288955592
560019639003,1288953491
560019639003,1288973084
560019639003,1288967440
560019639003,1288953735
560019639003,1288955565
560019639003,1288972254
560019639003,1288953555
560019639003,1288972314
560019639003,1288953643
560019639003,1288956185
560019639003,1288953637
560019639003,1288953564
560019639003,1288973075
560019639003,1288956234
560019639003,1288955973
560019639003,1288955823
560019639003,1288955565
560019639003,1288953555
560019639003,1288955305
560019639003,1288953557
560019639003,1288973110
560019639003,1288955537
560019639003,1288955591
560019639003,1288973150
560019639003,1288972038
560019639003,1288972091
560019639003,1288972283
560019639003,1288956234
560019639003,1288956234
560019639003,1288955591
560019639003,1288956236
560019639003,1288956111
560019639003,1288964461
560019639003,1288953206
560019639003,1288955630
560019639003,1288953670
560019639003,1288953556
560019639003,1411991362
560019639003,1288953206
560019639003,1288953701
560019639003,1288972262
560019639003,1288953673
560019639003,1288955422
560019639003,1411990300
560019639003,1288973072
560019639003,1288972045
560019639003,1411990300
560019639003,1288953563
560019639003,1288959570
560019639003,1288953968
560019639003,1288955764
560019639003,1411991494
560019639003,1288955423
560019639003,1288972268
560019639003,1288953645
560019639003,1288971699
560019639003,1288955592
560019639003,1288973077
560019639003,1288955200
560019639003,1288972714
560019639004,1288964368
560019639004,1288959019
560019639004,1288964728
560019639004,1288964527
560019639004,1411991938
560019639004,1288954223
560019639004,1288954143
560019639004,1288959006
560019639004,1288964758
560019639004,1288959006
560019639004,1288972846
560019639004,1288964835
560019639004,1288964758
560019639004,1288954174
560019639004,1288972834
560019639004,1288963406
560019639004,1288959005
560019639004,1288956393
560019639004,1288956437
560019639004,1288964819
560019639004,1288964758
560019639004,1288972797
560019639004,1288958624
560019639004,1288956410
560019639004,1288956402
560019639004,1288959002
560019639004,1288956418
560019639004,1288956416
560019639004,1288956452
560019639004,1288964525
560019639004,1288964527
560019639004,1288959005
560019639004,1288954167
560019639004,1288964758
560019639004,1288959004
560019639004,1288964526
560019639004,1411991962
560019639004,1288959013
560019639004,1288964389
560019639004,1288956462
560019639004,1411991934
560019639004,1288956460
560019639004,1288954167
560019639004,1288956418
560019639004,1288972851
560019639004,1288954220
560019639004,1288957339
560019639004,1288954209
560019639004,1288957513
560019639004,1288954276
560019639004,1288959006
560019639004,1288963388
560019639004,1288956989
560019639004,1288964812
560019639004,1288959796
560019639004,1288956996
560019639004,1288957007
560019639004,1411993665
560019639004,1288964354
560019639004,1288964533
560019639004,1288964533
560019639004,1288954213
560019639004,1288964532
560019639004,1288958624
560019639004,1288954362
560019639004,1288957001
560019639004,1288958624
560019639004,1288958550
560019639004,1288964758
560019639004,1288972843
560019639004,1288954219
560019639004,1288954301
560019639004,1288972846
560019639004,1288954174
560019639004,1411991969
560019639004,1288954223
560019639004,1288954219
560019639004,1288964527
560019639004,1288959007
560039626001,1117621853
560039626001,1117621853
560039626001,1117626990
560039626001,1117622399
560039626001,1117621853
560039626001,1117621267
560039626001,1117622219
560039626001,1117626978
560039626001,1117626277
560039626001,1117629602
560039626001,1117626900
560039626001,1117622632
560039626001,1117626320
560039626001,1117621853
560039626001,1117627385
560039626001,1117622456
560039626001,1117625022
560039626001,1117622700
560039626001,1117622230
560039626001,1117622717
560039626001,1117626946
560039626001,1117622376
560039626001,1117622426
560039626001,1117626961
560039626001,1117622700
560039626001,1117622458
560039626001,1117622412
560039626001,1117629670
560039626001,1117622185
560039626001,1117622434
560039626001,1117621283
560039626001,1117621267
560039626001,1117622265
560039626001,1117626372
560039626001,1117629602
560039626001,1117626277
560039626001,1117622265
560039626001,1117622380
560039626001,1117622449
560039626001,1117621267
560039626001,1117621853
560039626001,1117622967
560039626001,1117621856
560039626001,1117626854
560039626001,1117622188
560039626001,1117626671
560039626001,1117622677
560039626001,1117629669
560039626001,1117622202
560039626001,1117622400
560039626001,1117622155
560039626001,1411909335
560039626001,1117621301
560039626001,1117622456
560039626001,1117621853
560039626001,1117626961
560039626001,1117622186
560039626001,1117621853
560039626001,1117622375
560039626001,1117625326
560039626001,1117622183
560039626001,1117621267
560039626001,1117626896
560039626001,1117622183
560039626001,1117626310
560039626001,1117621853
560039626001,1117626277
560039626002,1117622284
560039626002,1117622122
560039626002,1117622529
560039626002,1117622782
560039626002,1117621922
560039626002,1117622092
560039626002,1117622556
560039626002,1117621282
560039626002,1117621883
560039626002,1117622544
560039626002,1117621282
560039626002,1117622635
560039626002,1117621857
560039626002,1117622317
560039626002,1117621273
560039626002,1117621863
560039626002,1117622933
560039626002,1117629596
560039626002,1117621945
560039626002,1117622889
560039626002,1117621282
560039626002,1117621256
560039626002,1117621256
560039626002,1117626913
560039626002,1117622379
560039626002,1117629297
560039626002,1117622306
560039626002,1117621915
560039626002,1117621911
560039626002,1117621282
560039626002,1117622137
560039626002,1117622453
560039626002,1117621282
560039626002,1117621275
560039626002,1117622393
560039626002,1117622587
560039626002,1117622317
560039626002,1117628714
560039626002,1117622172
560039626002,1117622454
560039626002,1117621926
560039626002,1117626870
560039626002,1117622543
560039626002,1117621882
560039626002,1117622089
560039626002,1117622311
560039626002,1117622317
560039626002,1117622528
560039626002,1117622023
560039626002,1117622282
560039626002,1117621863
560039626002,1117622317
560039626002,1117621925
560039626002,1117622551
560039626002,1117622460
560039626002,1117621280
560039626002,1117622306
560039627001,1117626826
560039627001,1117623604
560039627001,1117623641
560039627001,1117623012
560039627001,1117625343
560039627001,1117623269
560039627001,1117628954
560039627001,1117626897
560039627001,1117623487
560039627001,1117625045
560039627001,1411908122
560039627001,1117623630
560039627001,1117623520
560039627001,1117625045
560039627001,1411908124
560039627001,1117626315
560039627001,1117624969
560039627001,1117625093
560039627001,1117624988
560039627001,1117623610
560039627001,1117626981
560039627001,1117625361
560039627001,1117625041
560039627001,1411908122
560039627001,1117623607
560039627001,1117625080
560039627001,1411907896
560039627001,1117628954
560039627001,1117625109
560039627001,1117625041
560039627001,1117625015
560039627001,1117625070
560039627001,1117625093
560039627001,1117625088
560039627002,1117625180
560039627002,1117623323
560039627002,1117626347
560039627002,1117625203
560039627002,1117625174
560039627002,1117622884
560039627002,1117625288
560039627002,1117623336
560039627002,1117625181
560039627002,1117622874
560039627002,1117626983
560039627002,1117626923
560039627002,1117621820
560039627002,1117622821
560039627002,1117623336
560039627002,1117622909
560039627002,1117622810
560039627003,1117623744
560039628001,1117628237
560039628001,1117625872
560039628001,1117626480
560039628001,1117626941
560039628001,1117625790
560039628001,1117625730
560039628001,1117625809
560039628001,1117625736
560039628001,1117626358
560039628001,1117625846
560039628001,1117625505
560039628001,1117621197
560039628001,1117625468
560039628001,1117625730
560039628001,1117625692
560039628001,1117627102
560039628001,1117625544
560039628001,1117625765
560039628001,1117625441
560039628001,1117621197
560039628001,1117621151
560039628001,1117625860
560039628001,1117626241
560039628001,1117626290
560039628001,1117625651
560039628001,1117625792
560039628001,1117626980
560039628001,1117628904
560039628001,1117621826
560039628001,1117625862
560039628001,1117625860
560039628001,1117625600
560039628001,1117625503
560039628001,1117625849
560039628001,1117625842
560039628001,1117625794
560039628001,1117626378
560039628001,1117625843
560039628001,1117626245
560039628001,1117625669
560039628001,1117629753
560039628001,1117625807
560039628001,1117624735
560039628001,1117625660
560039628001,1117625736
560039628001,1117625764
560039628001,1411908544
560039628001,1117625806
560039628001,1117625688
560039628001,1117626735
560039628001,1117625451
560039628001,1117625653
560039628001,1117621168
560039628001,1117624741
560039628001,1117625560
560039628001,1117625451
560039628001,1117625849
560039628001,1117626220
560039628001,1117626852
560039628001,1117625849
560039628004,1117626074
560039628004,1117626083
560039628004,1117625117
560039628004,1117626614
560039628004,1117621136
560039628004,1117626872
560039628004,1117626510
560039628004,1117625125
560039628004,1117626570
560039628004,1117626430
560039628004,1117626574
560039628004,1117625123
560039628004,1117624821
560039628004,1117625421
560039628004,1117624823
560039628004,1117624821
560039628004,1117626710
560039628004,1117625123
560039628004,1117624782
560039628004,1117625123
560039628004,1117626531
560039628004,1117625123
560039628004,1117624775
560039628004,1117621136
560039628004,1117624821
560039628004,1117626573
560039628004,1117626541
560039628004,1117625125
560039628004,1117625125
560039628004,1117624793
560039628004,1117626481
560039628004,1117626438
560039628004,1117626581
560039628004,1117626635
560039628004,1117624820
560039628004,1117625120
560050001011,1121512226
560050001011,1121515107
560050001011,1121512285
560050001011,1121512282
560050001011,1121508346
560050001011,1121514753
560050001011,1121515180
560050001011,1121512369
560050001011,1121519855
560050001011,1121520430
560050001011,1121514489
560050001011,1121514474
560050001011,1411929099
560050001011,1121511554
560050001011,1121514524
560050001011,1121512369
560050001011,1121516854
560050001011,1121520642
560050001011,1121512321
560050001011,1121508826
560050001011,1121512392
560050001011,1121520305
560050001011,1121512314
560050001011,1121509462
560050001011,1121512369
560050001011,1121520503
560050001011,1121516851
560050001011,1121508313
560050001011,1121520340
560050001011,1121520043
560050001011,1121508828
560050001011,1121508775
560050001011,1121519845
560050001011,1121516932
560050001011,1121514751
560050001011,1121520563
560050001011,1121514481
560050001011,1121517031
560050001011,1121517031
560050001011,1121518037
560050001011,1121516854
560050001011,1121520634
560050001011,1121508775
560050001011,1411930531
560050001011,1411928917
560050001011,1121519887
560050001011,1121511556
560050001011,1411926406
560050001011,1121512295
560050001011,1411930239
560050001011,1121520328
560050001011,1121512319
560050001011,1121512367
560050001011,1121520077
560050001011,1121511549
560050001011,1121512278
560050001011,1121519856
560050001011,1121514481
560050001011,1121514791
560050001011,1121512348
560050001011,1121520473
560050001011,1121515772
560050001011,1121516907
560050001011,1121516853
560050001011,1121512314
560050001011,1121509466
560050001011,1121512205
560050001011,1121511560
560050001011,1121515616
560050001011,1411929923
560050001011,1121512233
560050001011,1121520629
560050001011,1121508422
560050001011,1121512314
560050001011,1121508245
560050001011,1411930075
560050001011,1121508296
560050001011,1121508837
560050001011,1121520562
560050001011,1121508711
560050001011,1121512296
560050001011,1121508831
560050001011,1121516849
560050001011,1121520364
560050001011,1121511613
560050001011,1121514498
560050001011,1121519855
560050001011,1121516932
560050001011,1121512286
560050001011,1121511581
560050001011,1121512259
560050001011,1121517041
560050001011,1121508216
560050001021,1121512621
560050001021,1121514018
560050001021,1121502789
560050001021,1121514051
560050001021,1121507973
560050001031,1411928679
560050001031,1121514428
560050001031,1121522056
560050001031,1121522224
560050001031,1121521747
560050001031,1121514428
560050001031,1121508145
560050001031,1121521160
560050001031,1121508589
560050001031,1121522010
560050001031,1121521881
560050001031,1121521927
560050001031,1121521679
560050001031,1121521325
560050001031,1121522049
560050001031,1121512290
560050001031,1121515782
560050001031,1121516807
560050001031,1121512290
560050001031,1121522113
560050001031,1121521681
560050001031,1121512290
560050001031,1121522053
560050001031,1121508586
560050001031,1121521380
560050001031,1121521810
560050001031,1121521788
560050001031,1121512290
560050001031,1411927012
560050001031,1121512290
560050001031,1121512290
560050001031,1121514419
560050001031,1121521451
560050001031,1121512101
560050001031,1121521179
560050001031,1121512290
560050001031,1121512290
560050001031,1121514418
560050001031,1121508144
560050001031,1121508633
560050001031,1121521181
560050001031,1411929028
560050001031,1121508586
560050001031,1121521246
560050001031,1121512292
560050001031,1121521515
560050001031,1121521842
560050001031,1121512290
560050001031,1121512290
560050001031,1121508554
560050001031,1121512290
560050001031,1121512290
560050001031,1411926944
560050001031,1121521463
560050001031,1121512294
560050001031,1121508145
560050002003,1121510563
560050002003,1121519164
560050002003,1121519924
560050002003,1121519922
560050002003,1121515490
560050002003,1121517132
560050002003,1121519921
560050002004,1121510478
560050002004,1121508946
560050002004,1121517743
560050002004,1121509753
560050002004,1121508923
560050003003,1121518640
560050003003,1121518571
560050003003,1121518640
560050003003,1121518640
560050003003,1121508452
560050003003,1121504966
560050003003,1121510297
560050003003,1121512018
560050003003,1121511485
560050003003,1121504966
560050005002,1121518931
560050005002,1121514590
560050005002,1121516465
560050005002,1121516734
560050006001,1121507637
560050006001,1121500868
560050006001,1121506499
560050007011,1121500954
560050007011,1121502219
560050007011,1121504021
560050007011,1121502434
560050007011,1411927925
560050007011,1121500527
560050007011,1121500951
560050007011,1121521124
560050007011,1121502435
560050007011,1121503314
560050007011,1121505530
560050007011,1121519473
560050007011,1121507927
560050007011,1121500949
560050007011,1121500586
560050007011,1121502430
560050007011,1121500351
560050007011,1121500323
560050007011,1121500953
560050007011,1121519549
560050007011,1121500946
560050007011,1121504013
560050007011,1121501610
560050007011,1121503977
560050007011,1121519804
560050007011,1121503308
560050007011,1121519516
560050007011,1121507759
560050007011,1121500323
560050007011,1121519667
560050007011,1121500602
560050007011,1121501583
560050007011,1121519754
560050007011,1121519662
560050007011,1121499965
560050007011,1121500954
560050007011,1121503138
560050007011,1121500584
560050007011,1121500865
560050007011,1121519517
560050007011,1121501810
560050007011,1121501524
560050007023,1411928215
560050007023,1121520731
560050007023,1121519977
560050007023,1121501671
560050007023,1121520908
560050007023,1121502215
560050007023,1121501640
560050007023,1121521132
560050007023,1121520760
560050007023,1411928211
560050007023,1121501659
560050007023,1121501897
560050007023,1121521057
560050007023,1121501956
560050007023,1121519978
560050007023,1121519420
560050007023,1121503354
560050007023,1121519979
560050007023,1121501895
560050007023,1121520919
560050007023,1411928214
560050007023,1121521045
560050007023,1121520061
560050007023,1121521050
560050007023,1121520887
560050007023,1411928327
560050007023,1121520041
560050007023,1121501893
560050007023,1411928214
560050007023,1121521060
560050007023,1121501671
560050007023,1121520279
560050007023,1121501948
560050007023,1121503329
560050007023,1121520796
560050007023,1121520785
560050007024,1121504858
560050007024,1121507993
560050007024,1121505846
560050007024,1411927889
560050007024,1121511957
560050007024,1121511957
560050007024,1121504952
560050007024,1121504889
560050007024,1121505846
560050007024,1121505102
560050007024,1121502186
560050007024,1121504957
560050007024,1121505846
560050007024,1121505846
560050007025,1121507456
560050007025,1121501390
560050007025,1121501381
560050007025,1121507360
560050007025,1121503904
560050007025,1121507428
560050007025,1121503914
560050007025,1121506585
560050007025,1121505437
560050007025,1121507365
560050007025,1121504710
560050007025,1121506574
560050007025,1121504720
560050007025,1121503914
560050007025,1121507381
560050007025,1121507407
560050007025,1121504722
560050007025,1121503907
560079676001,1289015180
560079676001,1289000245
560079676001,1289015084
560079676001,1289000237
560079676001,1289015198
560079676001,1289015012
560079676001,1289015064
560079676001,1289005251
560079676001,1289015219
560079676001,1289005250
560079676001,1289005287
560079676001,1289002406
560079676001,1289003170
560079676001,1289005590
560079676001,1289003170
560079676001,1289015042
560079676001,1289002729
560079676001,1289015108
560079676001,1289002447
560079676001,1289000605
560079676002,1289006945
560079676002,1411973518
560079676002,1289006878
560079676002,1289006305
560079676002,1289003123
560079676002,1289000315
560079676002,1289000610
560079676002,1289006721
560079677001,1289003772
560079677001,1289000508
560079677001,1289002672
560079677001,1289000483
560079677001,1289000433
560079677001,1289000438
560079677003,1289000140
560079677003,1289003633
560079677003,1289005363
560079677003,1289003893
560079677003,1289001980
560079677003,1289003913
560079677003,1289000104
560079677003,1289002105
560079677003,1289005290
560079677003,1289002680
560079677003,1289003683
560079677003,1289005353
560079677003,1289001974
560079677003,1289004730
560079677003,1289000120
560079678001,1289003714
560079678001,1289001263
560079678001,1289001263
560079678001,1289006032
560079678001,1289002334
560079678001,1289003528
560079680001,1289012350
560079680001,1289012864
560079680001,1289013449
560079680001,1289013377
560079680001,1289013500
560079680001,1289013028
560079680001,1289014468
560079680001,1289014588
560079680001,1289012325
560079680001,1289012323
